ID,Address,Baths,Beds,BuiltInYear,DateOfSale,IsAStudio,LotSize,LotSizeUnit,SalePrice,Size
15179502,"250 Concord St, San Francisco, CA",3.0,4.0,1959.0,12/4/15,0.0,1947.0,,0.815,1574.0
15179502,"250 Concord St, San Francisco, CA",3.0,4.0,1959.0,12/4/15,0.0,1947.0,sqft,0.815,1574.0
15179745,"305 Guttenberg St, San Francisco, CA",2.5,4.0,1964.0,11/20/15,0.0,1960.0,,0.828,1655.0
15179745,"305 Guttenberg St, San Francisco, CA",2.5,4.0,1964.0,11/20/15,0.0,1960.0,sqft,0.828,1655.0
15180236,"168 Jersey St, San Francisco, CA",4.5,4.0,1900.0,11/10/15,0.0,2848.0,,5.7,1140.0
15180236,"168 Jersey St, San Francisco, CA",4.5,4.0,1900.0,11/10/15,0.0,2848.0,sqft,5.7,1140.0
15180636,"1069 Capp St, San Francisco, CA",,,1900.0,11/25/15,1.0,3737.0,sqft,1.68,3140.0
15180636,"1069 Capp St, San Francisco, CA",,,1900.0,11/25/15,1.0,3737.0,,1.68,3140.0
15180778,"3709 25th St, San Francisco, CA",1.0,2.0,1925.0,11/10/15,0.0,750.0,sqft,1.38,1160.0
15180778,"3709 25th St, San Francisco, CA",1.0,2.0,1925.0,11/10/15,0.0,750.0,,1.38,1160.0
15180820,"1188-1192 Dolores St, San Francisco, CA",2.0,3.0,1909.0,12/14/15,0.0,2848.0,sqft,1.05,4650.0
15180820,"1188-1192 Dolores St, San Francisco, CA",2.0,3.0,1909.0,12/14/15,0.0,2848.0,,1.05,4650.0
15181090,"720-722 Clipper St, San Francisco, CA",4.0,5.0,1976.0,12/14/15,0.0,2581.0,sqft,1.5,3202.0
15181090,"720-722 Clipper St, San Francisco, CA",4.0,5.0,1976.0,12/14/15,0.0,2581.0,,1.5,3202.0
15181209,"1001 Diamond St # 1001A, San Francisco, CA",2.0,3.0,1892.0,11/24/15,0.0,1913.0,,3.1,2032.0
15181209,"1001 Diamond St # 1001A, San Francisco, CA",2.0,3.0,1892.0,11/24/15,0.0,1913.0,sqft,3.1,2032.0
15181250,"4069 25th St, San Francisco, CA",1.5,5.0,1905.0,12/1/15,0.0,2848.0,,4.1,1837.0
15181250,"4069 25th St, San Francisco, CA",1.5,5.0,1905.0,12/1/15,0.0,2848.0,sqft,4.1,1837.0
15181449,"267 Clipper St, San Francisco, CA",1.0,3.0,1900.0,11/30/15,0.0,2613.0,,1.73,1310.0
15181449,"267 Clipper St, San Francisco, CA",1.0,3.0,1900.0,11/30/15,0.0,2613.0,sqft,1.73,1310.0
15182002,"1454-1456 Church St, San Francisco, CA",1.0,,1923.0,12/23/15,0.0,1916.0,sqft,1.51,1416.0
15182002,"1454-1456 Church St, San Francisco, CA",1.0,,1923.0,12/23/15,0.0,1916.0,,1.51,1416.0
15182023,"1381 Sanchez St, San Francisco, CA",3.0,4.0,1900.0,12/23/15,0.0,1999.0,,2.6,2000.0
15182023,"1381 Sanchez St, San Francisco, CA",3.0,4.0,1900.0,12/23/15,0.0,1999.0,sqft,2.6,2000.0
15182288,"74 Newburg St, San Francisco, CA",2.0,4.0,1941.0,12/23/15,0.0,1598.0,,2.25,1625.0
15182288,"74 Newburg St, San Francisco, CA",2.0,4.0,1941.0,12/23/15,0.0,1598.0,sqft,2.25,1625.0
15182629,"164-166 28TH St, San Francisco, CA",3.0,,1905.0,12/30/15,0.0,2850.0,,0.675,1775.0
15182629,"164-166 28TH St, San Francisco, CA",3.0,,1905.0,12/30/15,0.0,2850.0,sqft,0.675,1775.0
15182773,"562 28th St, San Francisco, CA",4.0,4.0,1909.0,11/18/15,0.0,2848.0,sqft,4.35,3766.0
15182773,"562 28th St, San Francisco, CA",4.0,4.0,1909.0,11/18/15,0.0,2848.0,,4.35,3766.0
15182794,"647 Duncan St, San Francisco, CA",2.0,2.0,1938.0,11/13/15,0.0,2850.0,,0.873529,1400.0
15182794,"647 Duncan St, San Francisco, CA",2.0,2.0,1938.0,11/13/15,0.0,2850.0,sqft,0.873529,1400.0
15183460,"68 30TH St, San Francisco, CA",3.0,,1908.0,12/11/15,0.0,3049.0,,1.06,2800.0
15183460,"68 30TH St, San Francisco, CA",3.0,,1908.0,12/11/15,0.0,3049.0,sqft,1.06,2800.0
15183723,"1793 Sanchez St, San Francisco, CA",4.0,4.0,1900.0,11/10/15,0.0,3123.0,sqft,2.26,2110.0
15183723,"1793 Sanchez St, San Francisco, CA",4.0,4.0,1900.0,11/10/15,0.0,3123.0,,2.26,2110.0
15183874,"126-128 Randall St, San Francisco, CA",4.0,5.0,1986.0,12/15/15,0.0,2500.0,sqft,1.1,2430.0
15183874,"126-128 Randall St, San Francisco, CA",4.0,5.0,1986.0,12/15/15,0.0,2500.0,,1.1,2430.0
15183908,"1759-1761 Dolores St, San Francisco, CA",,,1910.0,11/12/15,1.0,1306.0,,1.65,1820.0
15183908,"1759-1761 Dolores St, San Francisco, CA",,,1910.0,11/12/15,1.0,1306.0,sqft,1.65,1820.0
15183957,"112 Chenery St, San Francisco, CA",2.0,3.0,1927.0,11/13/15,0.0,1742.0,,1.68,1235.0
15183957,"112 Chenery St, San Francisco, CA",2.0,3.0,1927.0,11/13/15,0.0,1742.0,sqft,1.68,1235.0
15184501,"1231 Bosworth St, San Francisco, CA",1.0,1.0,1910.0,12/23/15,0.0,2661.0,sqft,0.899,600.0
15184501,"1231 Bosworth St, San Francisco, CA",1.0,1.0,1910.0,12/23/15,0.0,2661.0,,0.899,600.0
15184555,"382 Surrey St, San Francisco, CA",2.5,3.0,1966.0,12/24/15,0.0,2953.0,sqft,1.9,1625.0
15184555,"382 Surrey St, San Francisco, CA",2.5,3.0,1966.0,12/24/15,0.0,2953.0,,1.9,1625.0
15184575,"2576 Diamond St, San Francisco, CA",2.0,2.0,1906.0,12/16/15,0.0,2500.0,,1.26,878.0
15184575,"2576 Diamond St, San Francisco, CA",2.0,2.0,1906.0,12/16/15,0.0,2500.0,sqft,1.26,878.0
15184648,"2563 Diamond St, San Francisco, CA",2.0,3.0,1950.0,11/30/15,0.0,2500.0,,1.9,1885.0
15184648,"2563 Diamond St, San Francisco, CA",2.0,3.0,1950.0,11/30/15,0.0,2500.0,sqft,1.9,1885.0
15184744,"2 College Ter, San Francisco, CA",2.0,2.0,1915.0,12/4/15,0.0,1716.0,sqft,1.13,1606.0
15184744,"2 College Ter, San Francisco, CA",2.0,2.0,1915.0,12/4/15,0.0,1716.0,,1.13,1606.0
15185002,"3001 Castro St, San Francisco, CA",3.0,4.0,1927.0,12/21/15,0.0,2657.0,,1.7,2755.0
15185002,"3001 Castro St, San Francisco, CA",3.0,4.0,1927.0,12/21/15,0.0,2657.0,sqft,1.7,2755.0
15185003,"283 Bemis St, San Francisco, CA",3.0,4.0,1938.0,12/10/15,0.0,2500.0,,2.15,2020.0
15185003,"283 Bemis St, San Francisco, CA",3.0,4.0,1938.0,12/10/15,0.0,2500.0,sqft,2.15,2020.0
15185004,"277 Bemis St, San Francisco, CA",1.0,2.0,1956.0,11/20/15,0.0,2495.0,,1.15,950.0
15185004,"277 Bemis St, San Francisco, CA",1.0,2.0,1956.0,11/20/15,0.0,2495.0,sqft,1.15,950.0
15185372,"2711 Diamond St, San Francisco, CA",1.0,,1900.0,12/14/15,0.0,2012.0,sqft,0.142,1022.0
15185372,"2711 Diamond St, San Francisco, CA",1.0,,1900.0,12/14/15,0.0,2012.0,,0.142,1022.0
15185668,"130 Chilton Ave, San Francisco, CA",1.0,2.0,1925.0,11/23/15,0.0,2500.0,,1.06,728.0
15185668,"130 Chilton Ave, San Francisco, CA",1.0,2.0,1925.0,11/23/15,0.0,2500.0,sqft,1.06,728.0
15185909,"55 Mangels Ave, San Francisco, CA",2.0,3.0,1957.0,12/1/15,0.0,2613.0,sqft,1.45,1480.0
15185909,"55 Mangels Ave, San Francisco, CA",2.0,3.0,1957.0,12/1/15,0.0,2613.0,,1.45,1480.0
15186111,"106 Circular Ave, San Francisco, CA",1.0,2.0,1941.0,12/4/15,0.0,2178.0,,0.728,1064.0
15186111,"106 Circular Ave, San Francisco, CA",1.0,2.0,1941.0,12/4/15,0.0,2178.0,sqft,0.728,1064.0
15186139,"163 Monterey Blvd, San Francisco, CA",2.0,3.0,1939.0,12/16/15,0.0,2809.0,,1.28,1476.0
15186139,"163 Monterey Blvd, San Francisco, CA",2.0,3.0,1939.0,12/16/15,0.0,2809.0,sqft,1.28,1476.0
15186444,"80 Danton St, San Francisco, CA",3.0,3.0,1906.0,11/23/15,0.0,2500.0,sqft,1.61,2000.0
15186444,"80 Danton St, San Francisco, CA",3.0,3.0,1906.0,11/23/15,0.0,2500.0,,1.61,2000.0
15186758,"70 Cotter St, San Francisco, CA",1.0,3.0,1909.0,11/25/15,0.0,2613.0,sqft,0.85,1290.0
15186758,"70 Cotter St, San Francisco, CA",1.0,3.0,1909.0,11/25/15,0.0,2613.0,,0.85,1290.0
15186904,"1257 Alemany Blvd, San Francisco, CA",3.0,4.0,1929.0,11/24/15,0.0,2247.0,sqft,1.06,2133.0
15186904,"1257 Alemany Blvd, San Francisco, CA",3.0,4.0,1929.0,11/24/15,0.0,2247.0,,1.06,2133.0
15186967,"344 Moncada Way, San Francisco, CA",1.0,2.0,1925.0,12/16/15,0.0,5510.0,sqft,1.42,1778.0
15186967,"344 Moncada Way, San Francisco, CA",1.0,2.0,1925.0,12/16/15,0.0,5510.0,,1.42,1778.0
15187023,"501 Junipero Serra Blvd, San Francisco, CA",2.0,4.0,1924.0,11/23/15,0.0,9147.0,,1.7,2327.0
15187023,"501 Junipero Serra Blvd, San Francisco, CA",2.0,4.0,1924.0,11/23/15,0.0,9147.0,sqft,1.7,2327.0
15187172,"255 Corona St, San Francisco, CA",3.0,3.0,1922.0,11/12/15,0.0,8276.0,sqft,2.1,3027.0
15187172,"255 Corona St, San Francisco, CA",3.0,3.0,1922.0,11/12/15,0.0,8276.0,,2.1,3027.0
15187751,"1146 Capitol Ave, San Francisco, CA",4.0,4.0,1922.0,12/16/15,0.0,2809.0,,1.01,1717.0
15187751,"1146 Capitol Ave, San Francisco, CA",4.0,4.0,1922.0,12/16/15,0.0,2809.0,sqft,1.01,1717.0
15188028,"229 Lee Ave, San Francisco, CA",2.0,,1905.0,12/7/15,0.0,4316.0,,0.2275,2298.0
15188028,"229 Lee Ave, San Francisco, CA",2.0,,1905.0,12/7/15,0.0,4316.0,sqft,0.2275,2298.0
15188066,"44 Holloway Ave, San Francisco, CA",1.0,2.0,1901.0,11/18/15,0.0,2500.0,sqft,0.6385,878.0
15188066,"44 Holloway Ave, San Francisco, CA",1.0,2.0,1901.0,11/18/15,0.0,2500.0,,0.6385,878.0
15188349,"1988 Alemany Blvd, San Francisco, CA",1.0,3.0,1939.0,12/30/15,0.0,1646.0,sqft,0.86,1466.0
15188349,"1988 Alemany Blvd, San Francisco, CA",1.0,3.0,1939.0,12/30/15,0.0,1646.0,,0.86,1466.0
15188382,"1145 Cayuga Ave, San Francisco, CA",1.0,3.0,1941.0,12/30/15,0.0,2178.0,sqft,1.05,1590.0
15188382,"1145 Cayuga Ave, San Francisco, CA",1.0,3.0,1941.0,12/30/15,0.0,2178.0,,1.05,1590.0
15188390,"1119 Cayuga Ave, San Francisco, CA",1.0,,1939.0,12/4/15,0.0,2448.0,sqft,0.925,1188.0
15188390,"1119 Cayuga Ave, San Francisco, CA",1.0,,1939.0,12/4/15,0.0,2448.0,,0.925,1188.0
15188851,"154 Tara St, San Francisco, CA",3.0,4.0,1940.0,11/25/15,0.0,2600.0,,0.8,1100.0
15188851,"154 Tara St, San Francisco, CA",3.0,4.0,1940.0,11/25/15,0.0,2600.0,sqft,0.8,1100.0
15188921,"158 Howth St, San Francisco, CA",3.0,4.0,1925.0,12/14/15,0.0,2613.0,,0.85,995.0
15188921,"158 Howth St, San Francisco, CA",3.0,4.0,1925.0,12/14/15,0.0,2613.0,sqft,0.85,995.0
15189028,"111 Harold Ave, San Francisco, CA",1.0,2.0,1947.0,1/11/16,0.0,1742.0,sqft,0.72,1087.0
15189028,"111 Harold Ave, San Francisco, CA",1.0,2.0,1947.0,1/11/16,0.0,1742.0,,0.72,1087.0
15189406,"178 Jules Ave, San Francisco, CA",1.0,3.0,1946.0,12/24/15,0.0,2809.0,,0.8215,1350.0
15189406,"178 Jules Ave, San Francisco, CA",1.0,3.0,1946.0,12/24/15,0.0,2809.0,sqft,0.8215,1350.0
15190222,"414 Shields St, San Francisco, CA",1.0,2.0,1946.0,11/25/15,0.0,2495.0,sqft,0.835,781.0
15190222,"414 Shields St, San Francisco, CA",1.0,2.0,1946.0,11/25/15,0.0,2495.0,,0.835,781.0
15190654,"549 Grafton Ave, San Francisco, CA",1.0,2.0,1915.0,11/24/15,0.0,2475.0,sqft,0.78,1092.0
15190654,"549 Grafton Ave, San Francisco, CA",1.0,2.0,1915.0,11/24/15,0.0,2475.0,,0.78,1092.0
15190928,"284 Howth St, San Francisco, CA",1.0,2.0,1930.0,11/10/15,0.0,2247.0,sqft,0.718,1280.0
15190928,"284 Howth St, San Francisco, CA",1.0,2.0,1930.0,11/10/15,0.0,2247.0,,0.718,1280.0
15191017,"229 Tara St, San Francisco, CA",1.0,3.0,1931.0,11/13/15,0.0,2639.0,sqft,0.89,2050.0
15191017,"229 Tara St, San Francisco, CA",1.0,3.0,1931.0,11/13/15,0.0,2639.0,,0.89,2050.0
15191082,"378 Mount Vernon Ave, San Francisco, CA",1.0,2.0,1939.0,12/4/15,0.0,2199.0,sqft,0.901,1210.0
15191082,"378 Mount Vernon Ave, San Francisco, CA",1.0,2.0,1939.0,12/4/15,0.0,2199.0,,0.901,1210.0
15191102,"267 Niagara Ave, San Francisco, CA",1.0,2.0,1931.0,12/16/15,0.0,2178.0,,0.8815,1250.0
15191102,"267 Niagara Ave, San Francisco, CA",1.0,2.0,1931.0,12/16/15,0.0,2178.0,sqft,0.8815,1250.0
15191204,"56 Restani Way, San Francisco, CA",2.0,,1954.0,12/18/15,0.0,2356.0,sqft,0.81,1540.0
15191204,"56 Restani Way, San Francisco, CA",2.0,,1954.0,12/18/15,0.0,2356.0,,0.81,1540.0
15191699,"55 Mount Vernon Ave, San Francisco, CA",1.0,,1925.0,12/7/15,0.0,1912.0,,0.75,930.0
15191699,"55 Mount Vernon Ave, San Francisco, CA",1.0,,1925.0,12/7/15,0.0,1912.0,sqft,0.75,930.0
15191721,"166 Del Monte St, San Francisco, CA",1.0,2.0,1926.0,1/22/16,0.0,3049.0,,0.775,977.0
15191721,"166 Del Monte St, San Francisco, CA",1.0,2.0,1926.0,1/22/16,0.0,3049.0,sqft,0.775,977.0
15192245,"268 Thrift St, San Francisco, CA",1.0,2.0,1953.0,11/25/15,0.0,3049.0,,0.75,1000.0
15192245,"268 Thrift St, San Francisco, CA",1.0,2.0,1953.0,11/25/15,0.0,3049.0,sqft,0.75,1000.0
15192331,"265 Thrift St, San Francisco, CA",2.0,,1909.0,12/11/15,0.0,4499.0,sqft,0.7,2529.0
15192331,"265 Thrift St, San Francisco, CA",2.0,,1909.0,12/11/15,0.0,4499.0,,0.7,2529.0
15192431,"188 Montana St, San Francisco, CA",1.0,2.0,1907.0,12/1/15,0.0,2613.0,,0.58,1173.0
15192431,"188 Montana St, San Francisco, CA",1.0,2.0,1907.0,12/1/15,0.0,2613.0,sqft,0.58,1173.0
15192647,"2670 San Jose Ave, San Francisco, CA",1.0,3.0,1949.0,12/23/15,0.0,2613.0,,0.756,1001.0
15192647,"2670 San Jose Ave, San Francisco, CA",1.0,3.0,1949.0,12/23/15,0.0,2613.0,sqft,0.756,1001.0
15192957,"601 Capitol Ave, San Francisco, CA",2.0,4.0,1977.0,1/11/16,0.0,3428.0,sqft,0.8,2008.0
15192957,"601 Capitol Ave, San Francisco, CA",2.0,4.0,1977.0,1/11/16,0.0,3428.0,,0.8,2008.0
15193738,"400 Head St, San Francisco, CA",1.0,2.0,1946.0,11/16/15,0.0,1742.0,,0.7,1162.0
15193738,"400 Head St, San Francisco, CA",1.0,2.0,1946.0,11/16/15,0.0,1742.0,sqft,0.7,1162.0
15193805,"270 Bright St, San Francisco, CA",1.0,2.0,1928.0,1/8/16,0.0,2500.0,,0.75,1010.0
15193805,"270 Bright St, San Francisco, CA",1.0,2.0,1928.0,1/8/16,0.0,2500.0,sqft,0.75,1010.0
15193859,"265 Minerva St, San Francisco, CA",1.5,2.0,1940.0,11/12/15,0.0,3123.0,,0.659,967.0
15193859,"265 Minerva St, San Francisco, CA",1.5,2.0,1940.0,11/12/15,0.0,3123.0,sqft,0.659,967.0
15194192,"169 Whipple Ave, San Francisco, CA",1.0,3.0,1928.0,11/27/15,0.0,2495.0,,0.8,1200.0
15194192,"169 Whipple Ave, San Francisco, CA",1.0,3.0,1928.0,11/27/15,0.0,2495.0,sqft,0.8,1200.0
15194725,"38 Sadowa St, San Francisco, CA",2.5,3.0,1910.0,11/20/15,0.0,2250.0,sqft,0.72,1360.0
15194725,"38 Sadowa St, San Francisco, CA",2.5,3.0,1910.0,11/20/15,0.0,2250.0,,0.72,1360.0
15194972,"174 Victoria St, San Francisco, CA",1.0,3.0,1940.0,12/9/15,0.0,2495.0,,0.72,984.0
15194972,"174 Victoria St, San Francisco, CA",1.0,3.0,1940.0,12/9/15,0.0,2495.0,sqft,0.72,984.0
15195039,"154 Arch St, San Francisco, CA",3.0,5.0,1940.0,12/24/15,0.0,2613.0,,0.906667,1900.0
15195039,"154 Arch St, San Francisco, CA",3.0,5.0,1940.0,12/24/15,0.0,2613.0,sqft,0.906667,1900.0
15195183,"3916 Alemany Blvd, San Francisco, CA",2.0,3.0,1941.0,12/30/15,0.0,2553.0,,0.4,1300.0
15195183,"3916 Alemany Blvd, San Francisco, CA",2.0,3.0,1941.0,12/30/15,0.0,2553.0,sqft,0.4,1300.0
15195221,"124 Saint Charles Ave, San Francisco, CA",2.0,3.0,1938.0,12/30/15,0.0,3497.0,sqft,0.75,1305.0
15195221,"124 Saint Charles Ave, San Francisco, CA",2.0,3.0,1938.0,12/30/15,0.0,3497.0,,0.75,1305.0
15195552,"954 Huron Ave, San Francisco, CA",1.0,1.0,1908.0,12/16/15,0.0,2674.0,sqft,0.635,805.0
15195552,"954 Huron Ave, San Francisco, CA",1.0,1.0,1908.0,12/16/15,0.0,2674.0,,0.635,805.0
15195675,"115 Sickles Ave, San Francisco, CA",1.0,3.0,1913.0,11/20/15,0.0,1999.0,sqft,0.765,1750.0
15195675,"115 Sickles Ave, San Francisco, CA",1.0,3.0,1913.0,11/20/15,0.0,1999.0,,0.765,1750.0
15195765,"293 Sagamore St, San Francisco, CA",3.0,,1969.0,12/3/15,0.0,2631.0,sqft,0.375,1644.0
15195765,"293 Sagamore St, San Francisco, CA",3.0,,1969.0,12/3/15,0.0,2631.0,,0.375,1644.0
15195952,"3089 San Jose Ave, San Francisco, CA",1.0,,1938.0,12/23/15,0.0,1999.0,,0.625,1050.0
15195952,"3089 San Jose Ave, San Francisco, CA",1.0,,1938.0,12/23/15,0.0,1999.0,sqft,0.625,1050.0
15196060,"160 Goethe St, San Francisco, CA",1.0,,1918.0,11/25/15,0.0,2495.0,,0.7,1460.0
15196060,"160 Goethe St, San Francisco, CA",1.0,,1918.0,11/25/15,0.0,2495.0,sqft,0.7,1460.0
15196201,"130 Shakespeare St, San Francisco, CA",14.0,7.0,2015.0,12/23/15,0.0,2500.0,sqft,1.0,1308.0
15196201,"130 Shakespeare St, San Francisco, CA",14.0,7.0,2015.0,12/23/15,0.0,2500.0,,1.0,1308.0
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",3.0,3.0,1976.0,12/10/15,0.0,2299.0,,0.83,1738.0
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",3.0,3.0,1976.0,12/10/15,0.0,2299.0,sqft,0.83,1738.0
15196397,"2955 21st Ave, San Francisco, CA",3.0,3.0,1932.0,11/16/15,0.0,3920.0,sqft,1.45,2225.0
15196397,"2955 21st Ave, San Francisco, CA",3.0,3.0,1932.0,11/16/15,0.0,3920.0,,1.45,2225.0
15196408,"2970 22nd Ave, San Francisco, CA",4.0,5.0,1935.0,11/25/15,0.0,4356.0,sqft,1.9,2975.0
15196408,"2970 22nd Ave, San Francisco, CA",4.0,5.0,1935.0,11/25/15,0.0,4356.0,,1.9,2975.0
15196651,"3045 22nd Ave, San Francisco, CA",1.0,2.0,1951.0,12/31/15,0.0,3349.0,sqft,1.17,1505.0
15196651,"3045 22nd Ave, San Francisco, CA",1.0,2.0,1951.0,12/31/15,0.0,3349.0,,1.17,1505.0
15196864,"20 Rossmoor Dr, San Francisco, CA",2.5,3.0,1939.0,12/4/15,0.0,3311.0,sqft,1.45,2076.0
15196864,"20 Rossmoor Dr, San Francisco, CA",2.5,3.0,1939.0,12/4/15,0.0,3311.0,,1.45,2076.0
15197241,"312 Stratford Dr, San Francisco, CA",1.0,,1941.0,12/4/15,0.0,4342.0,sqft,1.05,1287.0
15197241,"312 Stratford Dr, San Francisco, CA",1.0,,1941.0,12/4/15,0.0,4342.0,,1.05,1287.0
15197693,"87 Clearfield Dr, San Francisco, CA",2.0,3.0,1951.0,12/22/15,0.0,3184.0,sqft,1.36,1386.0
15197693,"87 Clearfield Dr, San Francisco, CA",2.0,3.0,1951.0,12/22/15,0.0,3184.0,,1.36,1386.0
15197823,"195 Clearfield Dr, San Francisco, CA",2.5,3.0,1957.0,12/1/15,0.0,3135.0,sqft,0.675,1890.0
15197823,"195 Clearfield Dr, San Francisco, CA",2.5,3.0,1957.0,12/1/15,0.0,3135.0,,0.675,1890.0
15197844,"114 Clearfield Dr, San Francisco, CA",2.0,3.0,1951.0,12/31/15,0.0,3136.0,sqft,1.35,1790.0
15197844,"114 Clearfield Dr, San Francisco, CA",2.0,3.0,1951.0,12/31/15,0.0,3136.0,,1.35,1790.0
15197869,"151 Everglade Dr, San Francisco, CA",3.0,3.0,1950.0,12/29/15,0.0,3136.0,sqft,1.4,1858.0
15197869,"151 Everglade Dr, San Francisco, CA",3.0,3.0,1950.0,12/29/15,0.0,3136.0,,1.4,1858.0
15198105,"266 Country Club Dr, San Francisco, CA",3.5,3.0,1952.0,11/10/15,0.0,3262.0,sqft,1.21,1466.0
15198105,"266 Country Club Dr, San Francisco, CA",3.5,3.0,1952.0,11/10/15,0.0,3262.0,,1.21,1466.0
15198208,"447 Country Club Dr, San Francisco, CA",1.75,3.0,1954.0,12/28/15,0.0,3137.0,,0.928,1050.0
15198208,"447 Country Club Dr, San Francisco, CA",1.75,3.0,1954.0,12/28/15,0.0,3137.0,sqft,0.928,1050.0
15198845,"77 Amber Dr, San Francisco, CA",3.5,3.0,1965.0,12/24/15,0.0,3567.0,,0.015,1682.0
15198845,"77 Amber Dr, San Francisco, CA",3.5,3.0,1965.0,12/24/15,0.0,3567.0,sqft,0.015,1682.0
15199562,"404 Gold Mine Dr, San Francisco, CA",3.0,4.0,1967.0,11/20/15,0.0,2713.0,,1.55,2271.0
15199562,"404 Gold Mine Dr, San Francisco, CA",3.0,4.0,1967.0,11/20/15,0.0,2713.0,sqft,1.55,2271.0
15199573,"448 Gold Mine Dr, San Francisco, CA",3.0,4.0,1968.0,1/29/16,0.0,2935.0,,1.56,2200.0
15199573,"448 Gold Mine Dr, San Francisco, CA",3.0,4.0,1968.0,1/29/16,0.0,2935.0,sqft,1.56,2200.0
15199947,"179 Topaz Way, San Francisco, CA",4.5,4.0,1973.0,11/23/15,0.0,2821.0,sqft,2.38,3692.0
15199947,"179 Topaz Way, San Francisco, CA",4.5,4.0,1973.0,11/23/15,0.0,2821.0,,2.38,3692.0
15200088,"2212 Castro St, San Francisco, CA",4.0,4.0,2007.0,12/15/15,0.0,2622.0,,3.6,4017.0
15200088,"2212 Castro St, San Francisco, CA",4.0,4.0,2007.0,12/15/15,0.0,2622.0,sqft,3.6,4017.0
15200247,"43 Everson St, San Francisco, CA",3.5,6.0,1965.0,11/10/15,0.0,5227.0,sqft,2.35,4305.0
15200247,"43 Everson St, San Francisco, CA",3.5,6.0,1965.0,11/10/15,0.0,5227.0,,2.35,4305.0
15200386,"232 Bemis St, San Francisco, CA",1.0,2.0,1904.0,12/22/15,0.0,3497.0,sqft,1.08,1000.0
15200386,"232 Bemis St, San Francisco, CA",1.0,2.0,1904.0,12/22/15,0.0,3497.0,,1.08,1000.0
15200392,"288 Bemis St, San Francisco, CA",2.0,2.0,1908.0,11/16/15,0.0,2613.0,,1.45,1263.0
15200392,"288 Bemis St, San Francisco, CA",2.0,2.0,1908.0,11/16/15,0.0,2613.0,sqft,1.45,1263.0
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",2.5,3.0,1969.0,11/18/15,0.0,2622.0,sqft,1.22,1890.0
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",2.5,3.0,1969.0,11/18/15,0.0,2622.0,,1.22,1890.0
15200513,"155 Arbor St, San Francisco, CA",1.0,3.0,1937.0,12/15/15,0.0,2400.0,,1.08,1550.0
15200513,"155 Arbor St, San Francisco, CA",1.0,3.0,1937.0,12/15/15,0.0,2400.0,sqft,1.08,1550.0
19333808,"San Carlos St, Carmel, CA",1.0,2.0,1958.0,11/25/15,0.0,4000.0,,0.995,847.0
19333808,"San Carlos St, Carmel, CA",1.0,2.0,1958.0,11/25/15,0.0,4000.0,sqft,0.995,847.0
35972021,"1101 Pacific Ave, San Francisco, CA",2.0,3.0,2000.0,12/29/15,0.0,4783.0,sqft,1.0,1458.0
35972021,"1101 Pacific Ave, San Francisco, CA",2.0,3.0,2000.0,12/29/15,0.0,4783.0,,1.0,1458.0
53734143,"2013 Buchanan St, San Francisco, CA",2.0,3.0,1999.0,12/4/15,0.0,2328.0,sqft,1.99,2100.0
53734143,"2013 Buchanan St, San Francisco, CA",2.0,3.0,1999.0,12/4/15,0.0,2328.0,,1.99,2100.0
53734310,"313 2nd Ave APT 6, San Francisco, CA",1.0,2.0,1965.0,11/19/15,0.0,3049.0,,0.775,896.0
53734310,"313 2nd Ave APT 6, San Francisco, CA",1.0,2.0,1965.0,11/19/15,0.0,3049.0,sqft,0.775,896.0
59700133,"557 Birch St, San Francisco, CA",3.0,3.0,2001.0,12/17/15,0.0,1500.0,,1.57,1635.0
59700133,"557 Birch St, San Francisco, CA",3.0,3.0,2001.0,12/17/15,0.0,1500.0,sqft,1.57,1635.0
63196937,"1265 Masonic Ave # C, San Francisco, CA",2.0,2.0,1904.0,11/30/15,0.0,3453.0,,1.41,1596.0
63196937,"1265 Masonic Ave # C, San Francisco, CA",2.0,2.0,1904.0,11/30/15,0.0,3453.0,sqft,1.41,1596.0
64971857,"1436 Vallejo St, San Francisco, CA",5.0,,1925.0,12/18/15,0.0,1920.0,,1.21,4554.0
64971857,"1436 Vallejo St, San Francisco, CA",5.0,,1925.0,12/18/15,0.0,1920.0,sqft,1.21,4554.0
69817329,"955 Excelsior Ave, San Francisco, CA",4.0,4.0,2005.0,11/13/15,0.0,2495.0,,1.15,2134.0
69817329,"955 Excelsior Ave, San Francisco, CA",4.0,4.0,2005.0,11/13/15,0.0,2495.0,sqft,1.15,2134.0
79844263,"555 4th St, San Francisco, CA",1.0,1.0,2006.0,11/16/15,0.0,2.29568411387e-05,,0.788,670.0
80741391,"340 6th St UNIT 303, San Francisco, CA",,,1997.0,12/31/15,0.0,4500.0,,0.0057,2176.0
80741391,"340 6th St UNIT 303, San Francisco, CA",,,1997.0,12/31/15,0.0,4500.0,sqft,0.0057,2176.0
89237920,"122 Maynard St, San Francisco, CA",5.0,5.0,2009.0,12/22/15,0.0,2750.0,,0.0105,2700.0
89237920,"122 Maynard St, San Francisco, CA",5.0,5.0,2009.0,12/22/15,0.0,2750.0,sqft,0.0105,2700.0
